,rank,precision,generator_name,base
324,67,1204350649005.4724,radem_radem,2.0
325,7,147.67300204703744,big_gauss,4.5
326,12,106.76701515721743,big_gauss,4.5
327,17,125.49710737682024,big_gauss,4.5
328,22,217.04116457806748,big_gauss,4.5
329,27,1074559.7049638978,big_gauss,4.5
330,32,4630590375741029.0,big_gauss,4.5
331,37,inf,big_gauss,4.5
332,42,inf,big_gauss,4.5
333,47,inf,big_gauss,4.5
334,52,inf,big_gauss,4.5
335,57,inf,big_gauss,4.5
336,62,inf,big_gauss,4.5
337,67,inf,big_gauss,4.5
338,7,42.49152113248688,big_radem,4.5
339,12,158.2493234937754,big_radem,4.5
340,17,234.21094954782274,big_radem,4.5
341,22,207.70356334032118,big_radem,4.5
342,27,1025467.2220969184,big_radem,4.5
343,32,5081785623121349.0,big_radem,4.5
344,37,inf,big_radem,4.5
345,42,inf,big_radem,4.5
346,47,inf,big_radem,4.5
347,52,inf,big_radem,4.5
348,57,inf,big_radem,4.5
349,62,inf,big_radem,4.5
350,67,inf,big_radem,4.5
351,7,63.33529444248768,gauss_gauss,4.5
352,12,143.28277350414845,gauss_gauss,4.5
353,17,144.41626252444092,gauss_gauss,4.5
354,22,283.75805499572675,gauss_gauss,4.5
355,27,904948.1855524465,gauss_gauss,4.5
356,32,4595494572779666.0,gauss_gauss,4.5
357,37,inf,gauss_gauss,4.5
358,42,inf,gauss_gauss,4.5
359,47,inf,gauss_gauss,4.5
360,52,inf,gauss_gauss,4.5
361,57,inf,gauss_gauss,4.5
362,62,inf,gauss_gauss,4.5
363,67,inf,gauss_gauss,4.5
364,7,45.222596563692754,gauss_radem,4.5
365,12,137.27252671876715,gauss_radem,4.5
366,17,364.931240036059,gauss_radem,4.5
367,22,219.8115206250277,gauss_radem,4.5
368,27,963819.6598456885,gauss_radem,4.5
369,32,4833230562598818.0,gauss_radem,4.5
370,37,inf,gauss_radem,4.5
371,42,inf,gauss_radem,4.5
372,47,inf,gauss_radem,4.5
373,52,inf,gauss_radem,4.5
374,57,inf,gauss_radem,4.5
375,62,inf,gauss_radem,4.5
376,67,inf,gauss_radem,4.5
377,7,69.43522150734118,radem_radem,4.5
378,12,132.30018341723598,radem_radem,4.5
379,17,173.85489432416534,radem_radem,4.5
380,22,198.12490576285026,radem_radem,4.5
381,27,1074294.5467649994,radem_radem,4.5
382,32,5015224069260843.0,radem_radem,4.5
383,37,inf,radem_radem,4.5
384,42,inf,radem_radem,4.5
385,47,inf,radem_radem,4.5
386,52,inf,radem_radem,4.5
387,57,inf,radem_radem,4.5
388,62,inf,radem_radem,4.5
389,67,inf,radem_radem,4.5
390,7,833.2899869433894,big_gauss,10.0
391,12,203.7713588089311,big_gauss,10.0
392,17,89365.94846925836,big_gauss,10.0
393,22,3.879381168829593e+20,big_gauss,10.0
394,27,inf,big_gauss,10.0
395,32,inf,big_gauss,10.0
396,37,inf,big_gauss,10.0
397,42,inf,big_gauss,10.0
398,47,inf,big_gauss,10.0
399,52,inf,big_gauss,10.0
400,57,inf,big_gauss,10.0
401,62,inf,big_gauss,10.0
402,67,inf,big_gauss,10.0
403,7,73.58674719820593,big_radem,10.0
404,12,561.3074508077922,big_radem,10.0
405,17,104398.39095006317,big_radem,10.0
406,22,4.222474977012297e+20,big_radem,10.0
407,27,inf,big_radem,10.0
408,32,inf,big_radem,10.0
409,37,inf,big_radem,10.0
410,42,inf,big_radem,10.0
411,47,inf,big_radem,10.0
412,52,inf,big_radem,10.0
413,57,inf,big_radem,10.0
414,62,inf,big_radem,10.0
415,67,inf,big_radem,10.0
416,7,146.77039247343376,gauss_gauss,10.0
417,12,769.5308230277512,gauss_gauss,10.0
418,17,79651.14878760345,gauss_gauss,10.0
419,22,3.548132916307742e+20,gauss_gauss,10.0
420,27,inf,gauss_gauss,10.0
421,32,inf,gauss_gauss,10.0
422,37,inf,gauss_gauss,10.0
423,42,inf,gauss_gauss,10.0
424,47,inf,gauss_gauss,10.0
425,52,inf,gauss_gauss,10.0
426,57,inf,gauss_gauss,10.0
427,62,inf,gauss_gauss,10.0
428,67,inf,gauss_gauss,10.0
429,7,104.23793990176549,gauss_radem,10.0
430,12,544.0353550169158,gauss_radem,10.0
431,17,119304.6347877006,gauss_radem,10.0
432,22,3.914840318528813e+20,gauss_radem,10.0
433,27,inf,gauss_radem,10.0
434,32,inf,gauss_radem,10.0
